geneID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
AMEX60DD018350	1563.286413	-0.29960188	0.234884558	-1.275528208	0.202122347	0.999973456
AMEX60DD018351	1517.554857	-0.994231352	0.433640368	-2.29275553	0.021862084	0.387318594
AMEX60DD018352	83.07355063	-0.172492335	0.694773275	-0.248271402	0.803924424	0.999973456
AMEX60DD018358	165.9772516	0.013136616	0.442754976	0.029670172	0.976330101	0.999973456
AMEX60DD018359	3872.295825	-0.091105018	0.316726338	-0.287645854	0.773617841	0.999973456
AMEX60DD018360	534.5790755	-0.227078999	0.574798151	-0.395058681	0.692799582	0.999973456
AMEX60DD018362	194.228086	2.59321179	0.684931293	3.786090393	0.000153036	0.011850628
AMEX60DD018366	29.84655166	4.05792387	1.629086889	2.490919237	0.012741308	0.270646134
AMEX60DD018369	83.3274514	0.376075704	0.617096634	0.609427573	0.542241066	0.999973456
AMEX60DD018370	56.62804889	0.079017976	0.672289378	0.11753566	0.906435587	0.999973456
AMEX60DD018371	5.659889412	-2.431350553	2.2586201	-1.076476098	0.281714385	NA
AMEX60DD018372	33.57621503	-1.171446413	1.06285211	-1.102172543	0.270386666	0.999973456
AMEX60DD018379	1158.697135	0.723352012	0.344296839	2.100954555	0.035644956	0.521501734
AMEX60DD018385	11.99101488	1.31845812	1.259443585	1.046857625	0.295165248	0.999973456
AMEX60DD018386	8472.912848	0.033798255	0.234844173	0.143917793	0.885565386	0.999973456
AMEX60DD018387	446.0388592	0.573835809	0.377864136	1.518629991	0.128855658	0.999973456
AMEX60DD018388	138.8891659	-0.388295558	0.438073214	-0.886371378	0.375417437	0.999973456
AMEX60DD018389	981.9898587	-0.104879246	0.259761479	-0.403752113	0.686395014	0.999973456
AMEX60DD018390	1354.82	-0.136624468	0.31529283	-0.43332564	0.664778213	0.999973456
AMEX60DD018391	877.057423	-0.924043176	0.633472427	-1.458695182	0.144649023	0.999973456
AMEX60DD018393	216.5669923	-0.16374961	0.446997668	-0.366332135	0.714117254	0.999973456
AMEX60DD018398	218.8903731	0.159875865	0.529789989	0.301772152	0.762825761	0.999973456
AMEX60DD018399	53.3945926	0.289577832	0.815157863	0.355241414	0.722408742	0.999973456
AMEX60DD018406	28.09841351	-1.115478901	1.417920065	-0.786700836	0.431457014	0.999973456
AMEX60DD018410	5177.48416	-0.244985853	0.376647293	-0.650438375	0.515409096	0.999973456
AMEX60DD018411	1359.532221	0.250908358	0.250005296	1.003612175	0.315565584	0.999973456
AMEX60DD018412	1253.299696	-0.009135812	0.261804337	-0.03489557	0.972163013	0.999973456
AMEX60DD018415	94.38709529	0.420849823	0.794942536	0.529409113	0.596521678	0.999973456
AMEX60DD018419	8.815086562	0.125255898	1.499115079	0.083553224	0.933411659	NA
AMEX60DD018420	10.02711585	-0.239075927	1.322348725	-0.180796428	0.856527367	NA
AMEX60DD018421	8.866436395	0.116216677	1.342245464	0.086583773	0.931002365	NA
AMEX60DD018426	31.34196652	-0.039288994	0.832814253	-0.047176179	0.962372813	0.999973456
AMEX60DD018427	189.4529921	0.048918803	0.403478277	0.121242719	0.903498789	0.999973456
AMEX60DD018428	58.60501112	-0.564344108	1.151844683	-0.489948094	0.624170629	0.999973456
AMEX60DD018430	74.38754906	-0.988291167	0.592719603	-1.667383974	0.095438078	0.898565013
AMEX60DD018433	414.2561076	0.005267989	0.36540327	0.014416917	0.988497363	0.999973456
AMEX60DD018436	117.0757948	-0.05771088	0.7517633	-0.076767355	0.938808621	0.999973456
AMEX60DD018438	1251.67395	0.080161278	0.329505698	0.243277366	0.807790537	0.999973456
AMEX60DD018439	586.8200489	0.019580342	0.338453522	0.057852382	0.953866213	0.999973456
AMEX60DD018440	3626.637852	-0.324907834	0.309377223	-1.050199593	0.293626356	0.999973456
AMEX60DD018444	159.8716838	0.195994691	0.437625997	0.447858885	0.654255043	0.999973456
AMEX60DD018446	225.5997475	-1.989659365	0.582193495	-3.417522497	0.000631939	0.033711058
AMEX60DD018449	8.578270881	-1.29576458	1.448417604	-0.894607037	0.370997189	NA
AMEX60DD018450	4051.231718	-1.06033279	0.365632466	-2.899996274	0.003731671	0.120475303
AMEX60DD018455	1732.281257	-0.20527653	0.319075348	-0.643348133	0.519998231	0.999973456
AMEX60DD018456	92.92526457	1.792200183	0.860487546	2.082772949	0.037271924	0.535729706
AMEX60DD018459	204.0914928	-0.094588325	0.533985014	-0.177136666	0.859401042	0.999973456
AMEX60DD018460	6745.756171	-0.166231024	0.341323249	-0.48701934	0.626244625	0.999973456
AMEX60DD018461	3369.111606	-0.227237911	0.274197474	-0.828738164	0.407252586	0.999973456
AMEX60DD018462	59.15503442	0.020365815	0.610769525	0.033344517	0.973399854	0.999973456
AMEX60DD018463	76.45903195	-0.983751757	0.570491386	-1.724393709	0.084636793	0.842909742
AMEX60DD018465	32.25890684	0.054923323	0.982942287	0.055876448	0.955440233	0.999973456
AMEX60DD018472	17.50208722	-0.303755524	1.009215145	-0.300981932	0.763428272	0.999973456
AMEX60DD018497	478.7871931	0.212126575	0.300594517	0.7056901	0.480380879	0.999973456
AMEX60DD018504	528.6614744	-0.240262014	0.465579573	-0.516049302	0.605819976	0.999973456
AMEX60DD018513	74.85602213	-0.119134023	0.772351928	-0.154248366	0.877413908	0.999973456
AMEX60DD018519	962.3711168	1.840306862	0.661761922	2.780919846	0.005420512	0.154405649
AMEX60DD018524	2895.230842	0.276587717	0.227868247	1.213805439	0.224822029	0.999973456
AMEX60DD018525	1879.863533	1.33927885	0.589274061	2.272760568	0.023040612	0.399711202
AMEX60DD018528	2478.902835	-0.038713884	0.336701226	-0.114979932	0.908461028	0.999973456
AMEX60DD018535	9.837855247	0.861426763	1.38737581	0.620903692	0.534662992	NA
AMEX60DD018536	2325.347157	-0.281094982	0.246034713	-1.142501308	0.253245703	0.999973456
AMEX60DD018539	3827.001683	-0.112854671	0.312449643	-0.361193152	0.717955061	0.999973456
AMEX60DD018540	55.7977775	-0.123203051	0.603960734	-0.203991823	0.838359889	0.999973456
AMEX60DD018547	43.66990803	-0.356662568	0.82323919	-0.433242941	0.664838286	0.999973456
AMEX60DD018549	191.2290684	0.088969112	0.407075281	0.218556902	0.826995228	0.999973456
AMEX60DD018550	90.82826933	0.158809747	0.676913108	0.234608763	0.814512408	0.999973456
AMEX60DD018552	11523.96137	0.134961598	0.258433787	0.522228921	0.601510952	0.999973456
AMEX60DD018554	334.4298589	-0.246251921	0.363288765	-0.677840727	0.497872685	0.999973456
AMEX60DD018555	112.4998125	-0.46003961	0.932631077	-0.493270728	0.621821309	0.999973456
AMEX60DD018556	247.0566634	-0.329666342	0.646161464	-0.510191896	0.609917029	0.999973456
AMEX60DD018557	97.95718582	-0.302340391	0.785461134	-0.38492088	0.700296036	0.999973456
AMEX60DD018558	282.4451222	-0.461612986	0.605260771	-0.762667941	0.445661454	0.999973456
AMEX60DD018559	2543.632275	-0.073563088	0.289300354	-0.254279288	0.7992798	0.999973456
AMEX60DD018561	94.19782172	-0.295341044	1.177191298	-0.250886193	0.801902099	0.999973456
AMEX60DD018563	3142.135881	-0.218805884	0.302076479	-0.724339361	0.468857418	0.999973456
AMEX60DD018567	1580.927747	-0.233002592	0.521790796	-0.446544081	0.655204278	0.999973456
AMEX60DD018568	1972.423078	0.109248751	0.431842083	0.252983104	0.80028127	0.999973456
AMEX60DD018576	3906.867732	-0.09418553	0.417782224	-0.225441688	0.821635684	0.999973456
AMEX60DD018584	321.2412365	-0.88194857	0.341624002	-2.581635264	0.009833345	0.230002918
AMEX60DD018585	2293.081852	0.091192884	0.190671196	0.478272995	0.632455915	0.999973456
AMEX60DD018586	1119.363058	-0.107680678	0.299700956	-0.359293741	0.719375356	0.999973456
AMEX60DD018587	9.262957991	-0.157164187	1.419807039	-0.110694047	0.911858967	NA
AMEX60DD018588	1987.275202	-0.085043388	0.323548065	-0.262846226	0.792669104	0.999973456
AMEX60DD018589	32.72895841	0.425209429	1.232437929	0.345014884	0.730083181	0.999973456
AMEX60DD018590	10751.78216	-0.02029817	0.211800833	-0.095836121	0.923650729	0.999973456
AMEX60DD018592	592.2406697	-0.780483563	0.579020567	-1.347937549	0.17767847	0.999973456
AMEX60DD018594	2214.867616	0.026601966	0.354793916	0.074978641	0.940231706	0.999973456
AMEX60DD018595	97.69100028	0.568766085	0.606924423	0.937128353	0.348692539	0.999973456
AMEX60DD018597	95.52866469	4.294205327	0.814089058	5.274859407	1.32857901428694e-07	3.28256911824663e-05
AMEX60DD018598	10584.33193	0.264362971	0.366649807	0.721023074	0.470895319	0.999973456
AMEX60DD018599	25.33279746	0.113993189	0.880238914	0.129502556	0.896960002	0.999973456
AMEX60DD018603	5869.048125	-0.148041349	0.209212254	-0.707613182	0.479185504	0.999973456
AMEX60DD018604	23.23794952	-0.440457357	0.90732802	-0.485444456	0.627361104	0.999973456
AMEX60DD018605	1018.776699	0.222449565	0.523652817	0.424803529	0.670979905	0.999973456
AMEX60DD018613	35.71469908	-0.533269646	1.659469834	-0.321349406	0.747945619	0.999973456
AMEX60DD018617	12.53381227	-0.270454495	1.20790645	-0.223903511	0.822832384	0.999973456
AMEX60DD018619	756.6903018	0.5803438	0.432604082	1.341512536	0.179754102	0.999973456
AMEX60DD018620	537.7243558	0.461191107	0.356719506	1.292867643	0.19605684	0.999973456
AMEX60DD018622	719.6493854	-0.99071042	0.401186914	-2.469448489	0.01353215	0.282760588
AMEX60DD018623	1840.636542	0.55575676	0.435472453	1.276215652	0.201879297	0.999973456
AMEX60DD018629	60.6840904	5.508534372	1.231255526	4.473916468	7.67997545050026e-06	0.00108122
AMEX60DD018631	1891.444049	0.215007085	0.336469205	0.639009698	0.522816623	0.999973456
AMEX60DD018633	280.2697818	-0.148105671	0.474059621	-0.312419925	0.75472141	0.999973456
AMEX60DD018655	1880.256872	-0.043657471	0.251643254	-0.173489534	0.862266653	0.999973456
AMEX60DD018656	244.6426611	-0.18804822	0.334560907	-0.562074697	0.574065127	0.999973456
AMEX60DD018657	1159.735523	-0.024841765	0.219927337	-0.112954419	0.910066692	0.999973456
AMEX60DD018658	756.1917137	-0.228251119	0.362004901	-0.630519417	0.528354803	0.999973456
AMEX60DD018659	10.1978219	-0.334183505	1.279813763	-0.261118856	0.794000851	NA
AMEX60DD018661	3320.974384	-0.14501609	0.389716842	-0.372106295	0.709813709	0.999973456
AMEX60DD018662	1018.351887	-0.018643981	0.216448845	-0.086135738	0.931358515	0.999973456
AMEX60DD018666	4215.362108	0.160499714	0.290874756	0.551782892	0.58109711	0.999973456
AMEX60DD018667	17.76482686	-1.076130127	1.448685439	-0.742832155	0.457583305	0.999973456
AMEX60DD018669	101.2872558	-0.249741517	0.562813229	-0.443737823	0.657232147	0.999973456
AMEX60DD018670	195.2143622	-0.090430507	0.617921201	-0.146346341	0.883647985	0.999973456
AMEX60DD018671	788.755301	-0.060636985	0.318119846	-0.190610508	0.848830757	0.999973456
AMEX60DD018672	5649.554084	-0.043504049	0.21198301	-0.205224224	0.837396944	0.999973456
AMEX60DD018673	37.449482	-0.74341103	0.800931276	-0.928183294	0.353312499	0.999973456
AMEX60DD018674	17.88228632	-0.316827218	1.166142045	-0.271688358	0.785861653	0.999973456
AMEX60DD018676	1114.772323	0.358320994	0.254053162	1.410417376	0.158416478	0.999973456
AMEX60DD018678	2396.352115	-0.421169097	0.370833687	-1.135735808	0.25606715	0.999973456
AMEX60DD018679	192.1194786	0.096028454	0.416249537	0.230699246	0.817548459	0.999973456
AMEX60DD018684	9.714794803	-0.937055141	1.35483683	-0.691636897	0.489165385	NA
AMEX60DD018686	4841.922185	-0.59984351	0.379371071	-1.581152479	0.113843178	0.982038615
AMEX60DD018687	24.95654282	1.222135865	0.870524196	1.403907979	0.160346253	0.999973456
AMEX60DD018688	27.98142201	1.61445173	0.865700257	1.864908456	0.062194237	0.71072207
AMEX60DD018689	155.6495023	0.653591637	0.420751795	1.553390015	0.120329987	0.999973456
AMEX60DD018694	18.05982016	0.623692876	1.284930461	0.485390374	0.62739946	0.999973456
AMEX60DD018697	389.3563288	0.490445258	0.444053146	1.104474233	0.269387475	0.999973456
AMEX60DD018699	16.79348934	2.916263397	1.194049216	2.442330984	0.014592761	0.299406716
AMEX60DD018700	63.21787679	1.991275731	0.659560099	3.019096719	0.002535296	0.092400747
AMEX60DD018702	28.64848631	1.967307055	0.855819906	2.298739538	0.021519734	0.38353166
AMEX60DD018704	140.4237149	1.896806972	0.469839003	4.037142425	5.41062235198234e-05	0.005474057
AMEX60DD018705	376.4498061	1.854345726	0.342604354	5.412499012	6.21511978935044e-08	1.62090324106259e-05
AMEX60DD018706	149.5985441	1.943487473	0.501340572	3.876581272	0.000105934	0.009074792
AMEX60DD018724	958.9408674	0.007341717	0.424675414	0.017287831	0.986206994	0.999973456
AMEX60DD018728	4346.271782	-0.95812388	0.505381509	-1.895842769	0.057980838	0.688727855
AMEX60DD018730	790.5127409	-0.416501269	0.312666788	-1.332093095	0.182829599	0.999973456
AMEX60DD018732	146.1897597	-0.216966073	0.476688459	-0.45515277	0.648999336	0.999973456
AMEX60DD018733	599.9787837	-0.076547686	0.32955548	-0.232275568	0.816323987	0.999973456
AMEX60DD018736	145.6303622	0.047866602	0.459127009	0.104255687	0.916966443	0.999973456
AMEX60DD018738	195.5202185	-0.0883197	0.357422856	-0.247101433	0.804829725	0.999973456
AMEX60DD018739	23.33401749	-0.103216451	0.889338136	-0.116059851	0.907605108	0.999973456
AMEX60DD018740	15.87560884	0.384199278	1.086713933	0.35354224	0.723681968	0.999973456
AMEX60DD018743	2480.652312	-0.099787566	0.437776471	-0.227941821	0.81969147	0.999973456
AMEX60DD018744	503.8215645	-0.742790136	0.378280211	-1.963597657	0.049576769	0.631128866
AMEX60DD018749	84.55040629	0.711686172	0.631546459	1.126894406	0.259787129	0.999973456
AMEX60DD018751	39.34974822	0.41277801	0.827283938	0.498955667	0.617810616	0.999973456
AMEX60DD018752	2915.708485	0.336034047	0.398902274	0.84239692	0.399565816	0.999973456
AMEX60DD018756	4105.843822	0.391862642	0.241369241	1.623498667	0.104482848	0.935324717
AMEX60DD018757	204.1385882	0.784091958	0.411833688	1.903904368	0.05692264	0.682722642
AMEX60DD018761	11.15237724	0.38404669	1.398216234	0.274669025	0.783570531	0.999973456
AMEX60DD018766	43.86821205	-0.459390613	0.802940125	-0.572135579	0.567230127	0.999973456
AMEX60DD018768	9.323771327	0.037454926	1.337335376	0.02800713	0.977656464	NA
AMEX60DD018769	2831.626139	-0.369525737	0.269710918	-1.370080751	0.170661696	0.999973456
AMEX60DD018780	505.6021475	0.600660516	0.292252327	2.055280523	0.039851917	0.560908381
AMEX60DD018781	95.16525816	-0.319316133	0.679233149	-0.470112705	0.638274497	0.999973456
AMEX60DD018782	195.3401317	0.565030513	0.538335422	1.049588211	0.29390748	0.999973456
AMEX60DD018786	38.31672042	0.615098333	0.804852229	0.764237596	0.444725666	0.999973456
AMEX60DD018788	10.98480892	1.298304366	1.297696304	1.00046857	0.3170838	0.999973456
AMEX60DD018790	257.1767901	1.912897259	0.657539785	2.90917341	0.003623858	0.118302076
AMEX60DD018791	578.4784784	0.930737679	0.575025755	1.618601723	0.105532984	0.940667738
AMEX60DD018793	635.0959597	-0.147377541	0.441659574	-0.333690356	0.738613227	0.999973456
AMEX60DD018794	486.3832311	0.556719651	0.354072426	1.572332695	0.115873414	0.990091294
AMEX60DD018796	8.789300564	0.153680851	1.749018584	0.087866906	0.92998246	NA
AMEX60DD018799	821.3966561	0.011476434	0.580902476	0.019756215	0.984237847	0.999973456
AMEX60DD018809	71217.45903	0.076559054	0.370707813	0.206521286	0.83638374	0.999973456
AMEX60DD018815	69.58935028	0.668699935	0.617343379	1.083189612	0.27872427	0.999973456
AMEX60DD018818	20.47234148	-0.540930439	1.331151687	-0.406362734	0.684476097	0.999973456
AMEX60DD018824	297.0354466	0.116732161	0.364036588	0.320660519	0.74846767	0.999973456
AMEX60DD018826	1542.494709	-0.211797179	0.289173323	-0.732422953	0.463910453	0.999973456
AMEX60DD018829	1135.759015	-0.225478791	0.281080448	-0.802185967	0.422445393	0.999973456
AMEX60DD018830	592.2322168	0.17418629	0.390986572	0.445504532	0.655955185	0.999973456
AMEX60DD018831	4077.505994	-0.052092524	0.296464958	-0.175712248	0.860520012	0.999973456
AMEX60DD018832	492.9724968	-0.498107561	0.312973516	-1.591532625	0.111489759	0.972152554
AMEX60DD018834	956.9163439	0.019996625	0.27936963	0.071577663	0.942938017	0.999973456
AMEX60DD018838	11.22935024	-1.372292046	1.8479183	-0.742615107	0.45771474	0.999973456
AMEX60DD018839	32.18660821	1.311464538	0.804610171	1.629937806	0.103114642	0.930122026
AMEX60DD018843	89.49900971	-0.228231878	0.613026831	-0.372303244	0.709667084	0.999973456
AMEX60DD018844	417.1358143	-0.041757679	0.292072068	-0.142970464	0.886313507	0.999973456
AMEX60DD018847	4616.434368	-0.31918838	0.27907268	-1.143746424	0.252728814	0.999973456
AMEX60DD018848	3742.537529	0.1029012	0.305376212	0.336965344	0.736143025	0.999973456
AMEX60DD018849	163.4788083	-0.023520393	0.433281081	-0.054284376	0.956708597	0.999973456
AMEX60DD018851	202.3150985	-0.020045243	0.398270311	-0.050330748	0.959858821	0.999973456
AMEX60DD018854	1529.430172	-0.075018669	0.270822384	-0.277003207	0.781777643	0.999973456
AMEX60DD018855	2070.501146	-0.00491998	0.304250795	-0.016170804	0.987098128	0.999973456
AMEX60DD018856	884.3429564	1.420212691	0.594305772	2.389700315	0.016862126	0.3254834
AMEX60DD018857	1324.011004	-0.107219961	0.306881683	-0.349385339	0.726800038	0.999973456
AMEX60DD018858	136.6334366	0.164851656	0.452635325	0.364204132	0.715705581	0.999973456
AMEX60DD018859	13.62922331	0.758591529	1.231467971	0.616005894	0.537890629	0.999973456
AMEX60DD018860	12.38473793	0.83322184	1.193164411	0.698329444	0.484971189	0.999973456
AMEX60DD018865	94.36626349	-0.380459382	0.51185139	-0.743300475	0.457299784	0.999973456
AMEX60DD018866	5276.607023	-0.02039138	0.199874215	-0.102021062	0.918739957	0.999973456
AMEX60DD018872	219.4232201	-0.039400423	0.423969663	-0.092932175	0.925957444	0.999973456
AMEX60DD018881	66.40512072	-1.476157024	1.505147013	-0.98073943	0.326721254	0.999973456
AMEX60DD018889	545.980239	0.517730356	0.648288391	0.798611179	0.424515904	0.999973456
AMEX60DD018914	9356.705081	-1.711679648	0.337976002	-5.064500551	4.09472454175812e-07	8.43082231966198e-05
AMEX60DD018915	3591.447388	-2.474781883	0.239592195	-10.32914235	5.20236407504394e-25	1.57040445459652e-21
AMEX60DD018926	32.16423814	-0.148301202	0.923589874	-0.160570407	0.872431764	0.999973456
AMEX60DD018935	750.3864883	0.626557574	0.527237458	1.188378339	0.234684386	0.999973456
AMEX60DD018939	1232.651789	0.097668298	0.332960565	0.293332929	0.769267687	0.999973456
AMEX60DD018940	1853.082587	1.612097237	0.384879524	4.188576257	2.80709987567463e-05	0.003179457
AMEX60DD018941	57.3178196	1.018015773	1.628893864	0.624973668	0.531988341	0.999973456
AMEX60DD018942	47.46517849	1.377803997	1.726066049	0.798233647	0.424734915	0.999973456
AMEX60DD018946	31.07478701	1.041280393	2.133649924	0.48802776	0.625530178	0.999973456
AMEX60DD018947	97.89133958	-1.602534448	0.873811849	-1.833958247	0.066660192	0.739087403
AMEX60DD018953	14.74917938	0.130761483	1.243658161	0.105142625	0.916262637	0.999973456
AMEX60DD018955	11.41208654	1.995977301	2.163260358	0.922670863	0.356178754	0.999973456
AMEX60DD018957	10.48638204	-0.42250942	1.367526191	-0.308958924	0.757352773	NA
AMEX60DD018958	49.82518945	-0.395697507	0.66502537	-0.595011145	0.551836021	0.999973456
AMEX60DD018959	13.72068138	-1.179712704	1.16957528	-1.008667612	0.31313407	0.999973456
AMEX60DD018962	20287.06715	-0.180394147	0.236237154	-0.763614633	0.445096927	0.999973456
AMEX60DD018963	1386.467792	0.753936716	0.608356945	1.239299925	0.215234446	0.999973456
AMEX60DD018966	93.3424021	-0.072944736	0.670210667	-0.108838518	0.913330572	0.999973456
AMEX60DD018967	422.9795258	-0.125277941	0.429472807	-0.291701685	0.770514721	0.999973456
AMEX60DD018968	707.96581	-0.175190931	0.400181015	-0.437779216	0.661546339	0.999973456
AMEX60DD018969	1983.365397	-0.145842938	0.23162751	-0.629644284	0.528927343	0.999973456
AMEX60DD018972	26.3341831	1.875811242	0.876898102	2.139143919	0.032424014	0.490371435
