Gene.ID	Gene.Name	Log2FC	FDR	AveExpr	undif.r1	undif.r2	undif.r3	dif.r1	dif.r2	dif.r3
ENSG00000106733	NMRK1	2.214746952	0.001034952	-0.510469645971189	5	8	6	27	35	35
ENSG00000106771	TMEM245	-0.246514562	0.013407861	6.06294863773571	1577	1540	1383	1187	1446	1360
ENSG00000106780	MEGF9	-0.32381773	0.08024112	5.15878069343883	835	831	807	494	885	744
ENSG00000106785	TRIM14	1.157512575	0.000967819	3.5495922284374	165	189	134	285	430	437
ENSG00000106789	CORO2A	1.326805815	5.77922e-05	5.1555446767954	513	486	396	1061	1306	1313
ENSG00000106799	TGFBR1	0.114668145	0.4361836	6.40339164056018	1782	1605	1640	1437	2090	2294
ENSG00000106803	SEC61B	0.132778828	0.144408036	5.89444828691802	1307	1128	1081	1212	1423	1415
ENSG00000106804	C5	-0.80839586	0.00039893	4.12267133115211	488	495	440	258	312	285
ENSG00000106819	ASPN	2.918228146	0.012079007	-2.81988317381608	1	1	0	13	5	8
ENSG00000106823	ECM2	0.594236025	0.741644193	-3.33093309736178	0	3	2	15	2	0
ENSG00000106829	TLE4	0.025469271	0.830625085	6.03062864494562	1307	1335	1357	1345	1545	1393
ENSG00000106852	LHX6	-1.349139469	0.016969133	-0.680560421119305	24	20	17	4	10	12
ENSG00000106853	PTGR1	1.900138238	0.003522414	3.03380918279782	95	94	71	475	323	267
ENSG00000106868	SUSD1	0.16948059	0.362566712	4.79532861567903	570	538	504	710	587	623
ENSG00000106948	AKNA	-0.800996683	0.021549458	3.43615005263537	313	338	245	104	250	207
ENSG00000106976	DNM1	-0.36944886	0.009357828	7.32664537402888	3998	4171	3171	2803	3320	3057
ENSG00000106991	ENG	2.73629182	0.000206843	4.17019461824524	161	152	118	1187	947	912
ENSG00000106992	AK1	-0.129868785	0.464344624	2.55137785844918	136	130	111	124	129	111
ENSG00000106993	CDC37L1	-0.043316757	0.670860476	4.33028332098113	432	419	409	377	461	450
ENSG00000107014	RLN2	0.742186532	0.046068572	0.110722941168169	14	21	16	23	35	32
ENSG00000107018	RLN1	0.312994604	0.51589986	-1.01887787393642	6	12	9	8	12	15
ENSG00000107020	PLGRKT	0.497345352	0.00333048	4.49140100761501	408	386	373	554	603	577
ENSG00000107021	TBC1D13	0.004941061	0.953758319	5.52821657040934	1019	956	873	878	1127	1007
ENSG00000107036	RIC1	0.269170967	0.010144475	5.65314650715476	998	952	882	1045	1304	1248
ENSG00000107077	KDM4C	-0.575999379	0.003283062	4.38283097050334	501	555	519	309	407	397
ENSG00000107105	ELAVL2	-2.037010969	0.000158401	4.44022491233424	972	913	851	148	295	277
ENSG00000107130	NCS1	-0.483727558	0.005937277	7.66310693844982	5389	5118	4346	2843	4444	4026
ENSG00000107140	TESK1	-0.064398166	0.630700254	5.14250569943541	791	805	640	752	789	704
ENSG00000107147	KCNT1	-2.120132738	0.000113639	5.69733553619816	2769	2378	1667	505	526	587
ENSG00000107164	FUBP3	-0.038158303	0.633121461	7.18249778693044	3199	3031	2863	2644	3456	3256
ENSG00000107165	TYRP1	4.125965288	0.002044622	0.213692888780968	3	9	5	147	106	74
ENSG00000107175	CREB3	0.775792214	0.007065612	5.95829193365633	1039	1020	878	2052	1651	1609
ENSG00000107185	RGP1	0.039856728	0.639963955	6.6338997854324	2125	2093	1839	1872	2512	2192
ENSG00000107186	MPDZ	0.185461188	0.141080853	7.08918612521705	2833	2584	2475	2422	3785	3373
ENSG00000107201	DDX58	0.81096893	0.003190274	3.6143075887041	199	207	164	370	361	325
ENSG00000107223	EDF1	0.097270839	0.438443729	7.73392429316525	4647	4228	3865	4856	4721	4702
ENSG00000107249	GLIS3	1.044323401	0.132122456	1.15779655782085	33	31	29	133	64	40
ENSG00000107262	BAG1	-0.682682168	0.000588415	5.75136674924193	1550	1411	1261	883	952	925
ENSG00000107263	RAPGEF1	-0.756688828	0.000713501	6.38083909184026	2460	2370	1900	1122	1660	1426
ENSG00000107281	NPDC1	-0.018265554	0.912713801	7.03731056023954	3012	2951	2262	2979	2699	2793
ENSG00000107282	APBA1	-2.188533508	5.77922e-05	4.53988913136211	1188	1052	848	226	279	207
ENSG00000107290	SETX	-0.05430085	0.687193204	7.2867223019758	3449	3144	3233	2520	3848	3748
ENSG00000107317	PTGDS	1.987808878	0.002215768	-0.243610938417361	7	9	9	26	37	47
ENSG00000107331	ABCA2	-0.474923548	0.00350444	7.69481086999046	5542	5515	4152	3384	4062	3988
ENSG00000107338	SHB	-0.261235772	0.444496969	4.39522613265786	463	516	456	222	537	584
ENSG00000107341	UBE2R2	0.134292494	0.111263291	6.86117129478254	2403	2282	2169	2356	2920	2652
ENSG00000107362	ABHD17B	-0.168944029	0.143666967	4.52166365094573	537	476	493	387	531	496
ENSG00000107371	EXOSC3	-0.611705728	0.004407727	4.89912714977496	855	728	706	385	614	595
ENSG00000107372	ZFAND5	-0.02217397	0.807471318	6.76882459098375	2478	2234	2086	2200	2527	2302
ENSG00000107404	DVL1	-0.308694818	0.01712769	6.56182751576613	2381	2328	1824	1696	2015	1808
ENSG00000107438	PDLIM1	-0.375486801	0.034342278	4.51693985017961	586	562	467	398	540	381
ENSG00000107443	CCNJ	-0.474421594	0.033199615	4.97169518441378	791	776	725	392	750	639
ENSG00000107485	GATA3	-0.483194521	0.003818555	7.86028231801521	6276	6070	4740	3605	4457	4772
ENSG00000107518	ATRNL1	0.177219807	0.171456956	5.20809313213062	766	690	694	657	982	945
ENSG00000107521	HPS1	0.399780216	0.068630146	5.56929473268533	890	932	736	1343	1170	1048
ENSG00000107537	PHYH	0.760276063	0.009471012	5.09395699775621	551	521	544	1106	862	934
ENSG00000107551	RASSF4	1.276524457	0.002109628	4.76649062788547	379	379	320	1107	902	775
ENSG00000107554	DNMBP	0.109450936	0.387860411	3.84374452652751	291	314	251	274	376	323
ENSG00000107560	RAB11FIP2	-0.118648929	0.225480991	5.24737792833157	844	792	808	683	876	815
ENSG00000107562	CXCL12	-0.425642655	0.552841367	3.91200609129507	368	363	325	734	239	133
ENSG00000107566	ERLIN1	-0.245772397	0.023814989	5.31541781702535	983	854	844	711	862	805
ENSG00000107581	EIF3A	-0.372113121	0.004456423	9.03516850891634	12805	12422	11635	8310	11488	10383
ENSG00000107611	CUBN	-0.374518891	0.316057377	0.803867692747041	35	42	45	35	43	23
ENSG00000107614	TRDMT1	-0.050211066	0.78489164	3.61557826624743	291	265	220	186	319	293
ENSG00000107625	DDX50	-0.148477879	0.160616902	5.92153729832142	1406	1222	1316	1128	1344	1270
ENSG00000107643	MAPK8	0.146578526	0.207281685	6.76568285902764	2208	2070	2107	1977	2749	2787
ENSG00000107651	SEC23IP	0.171265211	0.131052543	6.33115402911047	1694	1463	1533	1768	1935	1841
ENSG00000107669	ATE1	0.077246662	0.383269898	5.82878703250058	1261	1082	1080	1129	1358	1310
ENSG00000107672	NSMCE4A	-0.15228212	0.175256316	4.7646520612311	637	553	581	486	585	607
ENSG00000107679	PLEKHA1	0.658018863	0.000493472	5.41681650069881	742	695	664	975	1326	1204
ENSG00000107719	PALD1	-0.024261851	0.907225726	4.42740451074546	497	472	382	312	581	534
ENSG00000107731	UNC5B	-1.121536977	0.000295289	8.98466997557846	17430	16789	12421	6044	8844	7653
ENSG00000107736	CDH23	1.181614164	0.002719066	1.93672932405497	70	52	38	97	150	132
ENSG00000107738	VSIR	1.361485922	0.001931189	0.822803453626781	26	19	22	60	65	58
ENSG00000107742	SPOCK2	-0.204744931	0.562036212	4.42297190783474	542	516	368	630	371	354
ENSG00000107745	MICU1	0.12108032	0.196511419	5.90906000145077	1294	1142	1126	1228	1522	1329
ENSG00000107758	PPP3CB	-0.022864848	0.796468196	5.94834283487526	1358	1285	1203	1115	1433	1451
ENSG00000107771	CCSER2	0.754851626	0.00192358	5.9715783157624	998	959	1025	1797	1823	1668
ENSG00000107779	BMPR1A	-0.017953086	0.855955543	5.45512126508542	996	870	862	881	1015	936
ENSG00000107789	MINPP1	-0.103085708	0.429684422	5.5461693737891	1122	965	909	975	1068	891
ENSG00000107796	ACTA2	0.22772861	0.539374624	3.79577005746077	300	289	204	476	279	266
ENSG00000107798	LIPA	1.220105552	0.002768859	5.29402965709101	566	488	532	1586	1247	1100
ENSG00000107807	TLX1	-1.496596594	0.002261701	1.75463566402214	122	127	104	26	67	44
ENSG00000107815	TWNK	-0.789603618	0.000837455	6.00951343806338	1906	1769	1574	807	1280	1145
ENSG00000107816	LZTS2	-0.112438907	0.343693296	6.93427045224069	2886	2783	2228	2477	2759	2405
ENSG00000107819	SFXN3	0.02143257	0.795836634	7.31690773456769	3394	3397	2993	3022	3931	3524
ENSG00000107821	KAZALD1	1.139345739	0.025070077	3.35453501093609	151	141	129	483	313	239
ENSG00000107829	FBXW4	-0.082994725	0.626059412	5.44149019024902	1034	944	791	997	879	873
ENSG00000107833	NPM3	0.281374634	0.099364027	4.80219586458278	584	521	459	708	688	607
ENSG00000107854	TNKS2	0.244343562	0.024538428	6.29325122104343	1555	1461	1434	1551	2121	1907
ENSG00000107862	GBF1	-0.059862715	0.42707016	6.56161027765369	2136	1984	1842	1749	2180	2097
ENSG00000107863	ARHGAP21	0.529395095	0.043669888	6.123060964311	1314	1173	1099	2192	1727	1570
ENSG00000107864	CPEB3	-0.217646879	0.240538651	2.41862683154087	124	119	113	80	120	125
ENSG00000107872	FBXL15	-0.518635215	0.007811651	4.41629191444154	557	562	459	398	399	363
ENSG00000107874	CUEDC2	-0.088397497	0.478400714	6.54075110043344	2173	2026	1747	1978	1933	1946
ENSG00000107882	SUFU	-0.076612321	0.456135679	5.1306409243601	761	772	691	608	866	758
ENSG00000107890	ANKRD26	-0.009118365	0.948727538	4.74974122450769	596	558	517	435	700	634
ENSG00000107897	ACBD5	1.349786219	8.73085e-05	6.92143498567024	1718	1560	1421	4156	4430	3976
ENSG00000107902	LHPP	0.691619347	0.001617272	3.91190212785268	255	262	214	399	423	420
ENSG00000107929	LARP4B	-0.131725047	0.104092804	6.57708140809012	2162	2082	1930	1722	2162	2058
ENSG00000107937	GTPBP4	-0.282340699	0.020640111	7.24797982112	3630	3340	3382	2439	3349	3238
ENSG00000107938	EDRF1	-0.26244654	0.228636965	5.30597308029513	927	879	877	511	996	924
ENSG00000107949	BCCIP	-0.162502381	0.14997445	5.6770388552875	1233	1044	1073	869	1118	1173
ENSG00000107951	MTPAP	-0.125969024	0.318043768	4.44569245258429	485	465	457	357	495	514
ENSG00000107954	NEURL1	-0.666412582	0.106736163	3.04367417334027	219	211	219	68	186	212
ENSG00000107957	SH3PXD2A	-0.285076599	0.327657965	7.01452019311789	3426	3093	2389	1515	3128	3423
ENSG00000107959	PITRM1	-0.134377163	0.11681669	5.39279746678357	959	913	847	767	936	906
ENSG00000107960	STN1	-0.24891705	0.050031557	4.77996048027866	663	639	551	460	560	626
ENSG00000107968	MAP3K8	-0.360130984	0.229066994	2.53540735416036	151	136	116	139	120	82
ENSG00000107984	DKK1	-1.62532063	5.86357e-05	7.74050250702297	7928	7347	7921	2409	2617	2892
ENSG00000108001	EBF3	1.196551454	0.026024421	0.481621084939983	15	18	23	60	39	40
ENSG00000108010	GLRX3	-0.283528658	0.015820737	5.7145534334134	1276	1167	1138	849	1147	1115
ENSG00000108018	SORCS1	-0.252076699	0.284500544	8.40000875656765	7607	7807	7336	4294	8353	8363
ENSG00000108021	TASOR2	-0.427533554	0.017059672	7.07577182703858	3375	3162	3124	1862	3032	2815
ENSG00000108039	XPNPEP1	0.070975541	0.383052241	7.1664185306046	3021	2905	2731	2742	3426	3431
ENSG00000108055	SMC3	-0.731017722	0.003240922	6.94618100980247	3354	3173	3283	1498	2518	2345
ENSG00000108061	SHOC2	0.287242722	0.030075408	5.82216860394153	1117	971	1078	1244	1447	1368
ENSG00000108064	TFAM	-0.917747607	0.003447801	5.60942719434981	1496	1328	1336	504	979	907
ENSG00000108091	CCDC6	-0.038622578	0.749468511	5.5675737099442	1055	956	955	1009	1047	981
ENSG00000108094	CUL2	-0.278492044	0.027715732	5.32709302086428	979	875	880	636	890	860
ENSG00000108100	CCNY	0.42989523	0.005048372	6.50550749082294	1609	1632	1590	2175	2388	2279
ENSG00000108106	UBE2S	-0.222019017	0.051009848	7.21391453498639	3623	3409	2905	2419	3513	3087
ENSG00000108107	RPL28	0.148950917	0.270536147	8.92299217741671	10840	10194	7725	10775	11827	10576
ENSG00000108175	ZMIZ1	0.13337719	0.160640347	8.94186919170934	10242	10290	8553	9457	12852	11359
ENSG00000108176	DNAJC12	-0.604972255	0.005889744	4.32341526825106	567	444	517	343	356	354
ENSG00000108179	PPIF	-0.812414829	0.008535413	6.36191972859716	2307	2251	2182	879	1892	1443
ENSG00000108187	PBLD	0.024981803	0.846949546	3.19632913271472	201	189	171	168	215	219
ENSG00000108219	TSPAN14	0.25004057	0.014402776	6.84016882967248	2257	2234	2002	2303	3031	2822
ENSG00000108231	LGI1	2.380830921	0.000842479	0.990078207243643	19	17	16	116	97	84
ENSG00000108239	TBC1D12	-0.069212029	0.518542822	3.87162040832469	332	301	292	279	327	322
ENSG00000108256	NUFIP2	-0.108235613	0.358592442	6.82228347524262	2545	2360	2351	1837	2770	2569
ENSG00000108262	GIT1	-0.572759464	0.002085155	7.17987879084876	3913	3978	3093	2073	2969	2757
ENSG00000108298	RPL19	0.004052797	0.962382418	9.47000358864906	16127	14336	13382	13939	16782	15465
ENSG00000108306	FBXL20	0.50858909	0.0100655	4.29624721035626	350	364	302	522	519	482
ENSG00000108309	RUNDC3A	-0.536683313	0.001307499	6.53991379004006	2541	2398	2009	1573	1740	1702
ENSG00000108312	UBTF	-0.196614572	0.040279694	7.45634946204332	4015	4004	3599	3270	3820	3570
ENSG00000108344	PSMD3	-0.329505583	0.005277443	7.70774418771931	5127	5024	4350	3405	4502	4274
ENSG00000108349	CASC3	-0.362114708	0.012258643	6.98726181745021	3198	3054	2653	1900	2722	2736
ENSG00000108352	RAPGEFL1	-0.195088449	0.08966245	4.58725468900882	586	546	462	405	524	538
ENSG00000108370	RGS9	-0.180577888	0.51654003	3.58907547005951	275	268	253	147	285	338
ENSG00000108379	WNT3	0.633877522	0.011661891	3.92594608575745	291	249	214	447	419	370
ENSG00000108384	RAD51C	-0.760157414	0.001094982	5.24969572674956	1070	1009	984	480	747	698
ENSG00000108387	SEPT4	1.364810676	0.000602667	3.69252688929787	176	163	159	323	514	536
ENSG00000108389	MTMR4	-0.365155866	0.01892648	7.60180111810182	4829	4589	4209	2810	4286	4206
ENSG00000108395	TRIM37	-0.260122522	0.020551194	6.55195511922813	2209	2137	1997	1526	2044	2039
ENSG00000108406	DHX40	0.101218799	0.265643893	7.3712559391907	3448	3204	3219	3372	4094	3689
ENSG00000108423	TUBD1	-0.510987262	0.020007905	2.82032663943384	194	173	156	93	157	140
ENSG00000108424	KPNB1	-0.190325244	0.112622912	9.17974553390927	13382	12502	12363	9245	13652	12821
ENSG00000108433	GOSR2	0.203576211	0.064539876	6.8040622681753	2236	2192	2005	2506	2648	2624
ENSG00000108439	PNPO	-0.54179553	0.002540203	4.59342518582619	668	562	570	405	444	450
ENSG00000108443	RPS6KB1	-0.363338404	0.017748358	5.67464876759374	1279	1175	1130	744	1140	1082
ENSG00000108448	TRIM16L	-0.427511102	0.019804695	4.36175943400166	512	526	433	401	391	361
ENSG00000108465	CDK5RAP3	-1.065718478	0.001460071	5.92899248687102	1857	1936	1670	613	1097	1112
ENSG00000108468	CBX1	-0.036491818	0.673258307	8.73197785015088	9282	9009	8312	7654	10455	9346
ENSG00000108469	RECQL5	-0.132780701	0.197675137	5.68855803170649	1191	1189	965	996	1097	1106
ENSG00000108474	PIGL	-0.1618442	0.272040579	3.59147290741279	279	298	216	204	279	261
ENSG00000108479	GALK1	0.403652532	0.00507391	4.99667614464988	636	580	502	746	849	791
ENSG00000108506	INTS2	-0.062717173	0.68154202	5.48665020787507	982	957	895	695	1081	1128
ENSG00000108509	CAMTA2	0.047003796	0.671887636	5.23485307442459	816	849	637	733	906	853
ENSG00000108510	MED13	-0.251808316	0.077357003	7.27878093048502	3616	3346	3500	2377	3681	3327
ENSG00000108515	ENO3	0.527394702	0.013631638	5.20191841365096	656	647	587	1038	961	877
ENSG00000108518	PFN1	0.347450333	0.005024011	9.45549225510802	13827	13293	11431	15824	18325	17295
ENSG00000108523	RNF167	0.506743369	0.031311564	6.75095490882798	1998	1890	1700	3210	2545	2616
ENSG00000108528	SLC25A11	-0.204322699	0.059754949	5.93299491365997	1492	1414	1161	1146	1341	1213
ENSG00000108551	RASD1	1.014622147	0.077801994	-0.0450016712587668	7	18	20	24	29	35
ENSG00000108556	CHRNE	-0.246138326	0.674395461	-1.55789567754634	8	11	4	4	6	10
ENSG00000108557	RAI1	-0.635139414	0.007356804	7.10279838490614	3791	3764	3068	1684	2950	2726
ENSG00000108559	NUP88	-0.636052036	0.003147968	5.74393686354777	1427	1325	1379	700	1088	1047
ENSG00000108561	C1QBP	-0.401308907	0.003576271	7.45639745533405	4470	4140	3868	2698	3718	3594
ENSG00000108578	BLMH	0.27642996	0.01159904	6.03114688000842	1304	1275	1098	1317	1721	1660
ENSG00000108582	CPD	0.097831579	0.271740936	6.99960879389354	2746	2433	2466	2568	3172	2876
ENSG00000108587	GOSR1	-0.011180667	0.899181887	5.79021720999214	1270	1152	1019	1028	1285	1280
ENSG00000108588	CCDC47	-0.12036819	0.217670288	7.12316095197603	3124	2849	3003	2543	3123	3040
ENSG00000108590	MED31	0.130510162	0.365476797	3.15181359235395	195	160	169	188	208	207
ENSG00000108591	DRG2	-0.348343172	0.007390948	5.06220227577754	801	827	704	542	709	680
ENSG00000108592	FTSJ3	0.12098302	0.149931269	8.45017658495822	7170	6974	6569	7047	8723	7974
ENSG00000108599	AKAP10	0.125362944	0.185516065	5.00611254257156	666	618	616	629	793	763
ENSG00000108602	ALDH3A1	-1.381566255	0.014804026	-0.456908979050717	29	26	17	13	9	7
ENSG00000108604	SMARCD2	0.321885188	0.005588381	7.29925162607812	2956	3017	2729	3358	4192	3918
ENSG00000108622	ICAM2	0.591676685	0.128565468	0.706764023546387	31	30	21	28	44	63
ENSG00000108639	SYNGR2	0.415279958	0.035701156	6.11713784390347	1468	1309	980	1760	1912	1550
ENSG00000108641	B9D1	0.167012122	0.393901973	3.43689439968088	234	224	173	272	248	229
ENSG00000108651	UTP6	0.04694272	0.605736059	5.89911875004201	1318	1151	1161	1148	1392	1409
ENSG00000108654	DDX5	0.07601381	0.434086981	10.3092778404728	26642	24885	24798	25940	28976	29711
ENSG00000108666	C17orf75	-0.231051294	0.04822708	5.31593378454518	966	824	879	689	861	844
ENSG00000108669	CYTH1	-0.309322965	0.013514816	6.83725910101329	2830	2696	2352	2143	2338	2185
ENSG00000108671	PSMD11	-0.21274736	0.052221823	7.00581593519304	2996	2798	2750	2099	2916	2807
ENSG00000108679	LGALS3BP	1.080600075	0.017105541	9.04580928165844	8240	7913	6439	24604	15139	12261
ENSG00000108688	CCL7	-7.887187861	7.77638e-05	-1.49383435843829	141	105	94	0	0	0
ENSG00000108691	CCL2	-3.561015501	0.000468945	6.35847765650265	6744	5556	5091	835	634	265
ENSG00000108700	CCL8	-4.520536227	0.000529559	-3.17286166406252	9	14	9	0	0	0
ENSG00000108733	PEX12	0.254325736	0.108278203	2.94544112724551	169	132	135	166	192	188
ENSG00000108771	DHX58	2.268844213	0.00093707	0.2500047065686	10	12	10	52	49	69
ENSG00000108773	KAT2A	-0.045057578	0.681281006	6.25602434040877	1780	1724	1325	1488	1694	1708
ENSG00000108774	RAB5C	0.183285267	0.098683236	6.00329517462057	1343	1254	1125	1446	1542	1448
ENSG00000108784	NAGLU	0.332334269	0.326486805	4.90440747397509	559	590	493	1031	623	605
ENSG00000108786	HSD17B1	0.373003307	0.014320401	3.36741245836952	203	186	171	214	280	271
ENSG00000108788	MLX	-0.018054323	0.85875775	5.74581443775256	1169	1164	1005	1089	1270	1108
ENSG00000108797	CNTNAP1	0.573135647	0.015625559	6.85303461223867	2202	2126	1582	3349	3071	2754
ENSG00000108799	EZH1	-0.312936222	0.00920601	5.37564569604357	1032	998	836	702	861	863
ENSG00000108813	DLX4	0.277980688	0.577951617	-1.36168662252016	7	9	5	5	13	10
ENSG00000108819	PPP1R9B	-0.489837923	0.006729871	7.39639982071411	4500	4319	3565	3010	3483	2768
ENSG00000108821	COL1A1	3.757357642	4.27094e-05	5.00480624857629	223	202	126	2456	3120	2196
ENSG00000108826	MRPL27	-0.32512366	0.007888913	6.03948849389656	1640	1537	1378	1074	1350	1412
ENSG00000108828	VAT1	0.815520229	0.00020446	8.28966253862331	5199	5141	4276	8264	9596	9112
ENSG00000108829	LRRC59	-0.119339677	0.204112109	7.88420196640686	5521	5058	4654	4006	5649	5200
ENSG00000108830	RND2	0.493321054	0.002422491	5.98228580464603	1197	1196	918	1413	1763	1712
ENSG00000108839	ALOX12	0.105943391	0.712146916	1.31148031702098	60	47	40	64	56	48
ENSG00000108840	HDAC5	-0.33785952	0.023041366	5.54497492714265	1183	1185	896	802	1050	859
ENSG00000108846	ABCC3	1.504687148	0.063082604	3.54818808395578	198	142	97	884	349	264
ENSG00000108848	LUC7L3	-0.190397282	0.083265847	8.5865367869995	8849	8341	8166	6320	8594	8672
ENSG00000108852	MPP2	-0.244126311	0.040361914	5.55784440647051	1099	1153	926	775	1068	987
ENSG00000108854	SMURF2	0.066488598	0.518158525	5.64456666944726	1027	1023	969	917	1186	1242
ENSG00000108861	DUSP3	-0.066019058	0.437613068	6.34891151550821	1802	1824	1535	1569	1864	1746
ENSG00000108878	CACNG1	-1.876068674	0.005394813	-1.06181858839786	23	22	12	5	6	4
ENSG00000108883	EFTUD2	-0.521106839	0.003278243	7.27589496661391	4141	3959	3398	2171	3254	3095
ENSG00000108924	HLF	-1.950936683	0.000947458	1.16058722956436	88	86	99	15	30	30
ENSG00000108932	SLC16A6	4.174558994	0.004599783	-1.575896842798	3	0	2	18	29	52
ENSG00000108946	PRKAR1A	0.306824862	0.044897556	8.38484682750149	6612	5824	6141	8123	7921	8064
ENSG00000108947	EFNB3	0.763799299	0.004777903	6.78802454938722	1873	1787	1586	3535	3013	2831
ENSG00000108950	FAM20A	0.956314626	0.033693832	-0.658776444184029	8	11	8	14	25	18
ENSG00000108953	YWHAE	-0.189612351	0.060163071	9.41278286311862	15676	14873	14396	11490	15319	14933
ENSG00000108960	MMD	0.169850441	0.087766744	6.7694659536955	2362	2051	1955	2241	2866	2436
ENSG00000108961	RANGRF	-0.496088492	0.035296363	2.06439846749169	93	110	103	71	78	78
ENSG00000108963	DPH1	-0.206338507	0.197226111	4.56034124457734	565	568	436	496	481	452
ENSG00000108984	MAP2K6	0.130900539	0.352812627	5.74010790654677	1120	993	1046	956	1527	1205
ENSG00000109016	DHRS7B	0.266451606	0.047146021	3.9593106442516	319	292	264	355	393	360
